2437449279;1983234;2016-06-15;3;1549;3;true
2437336042;1983234;2016-06-15;3;799;3;false
2437583680;1983234;2016-06-15;3;786;3;false
2437244405;1983234;2016-06-15;3;1097;3;false
2437696905;1983234;2016-06-15;3;0;5;true
2437175005;1983234;2016-06-15;3;1711;3;true
2439559922;1983234;2016-06-16;3;1640;3;true
2439445675;1983234;2016-06-16;3;1542;3;true
2439801554;1983234;2016-06-16;3;1365;3;true
2439725116;1983234;2016-06-16;3;1069;3;true
2440451503;1983234;2016-06-16;1;0;5;true
2440329883;1983234;2016-06-16;1;990;3;false
2441879433;1983234;2016-06-17;1;1147;3;false
2441750287;1983234;2016-06-17;3;1281;3;false
2441659625;1983234;2016-06-17;3;1457;3;false
2441976865;1983234;2016-06-17;1;984;4;false
2442473115;1983234;2016-06-17;1;1650;3;true
2442361952;1983234;2016-06-17;1;944;4;true
2444037053;1983234;2016-06-18;3;1000;3;false
2444159334;1983234;2016-06-18;3;1052;3;false
2446982483;1983234;2016-06-19;1;1452;3;true
2447087980;1983234;2016-06-19;1;1159;3;true
2442813913;1983234;2016-06-17;1;1159;4;false
2442687053;1983234;2016-06-17;1;1140;4;false
2445142181;1983234;2016-06-18;1;1126;4;false
2445291106;1983234;2016-06-18;1;1121;3;false
2447782025;1983234;2016-06-19;1;704;2;false
2447655160;1983234;2016-06-19;1;1482;4;true
2449393484;1983234;2016-06-20;1;695;3;false
2449723633;1983234;2016-06-20;1;1588;4;false
2453884457;1983234;2016-06-22;1;1069;3;true
2471781717;1983234;2016-06-30;1;1533;3;false
2484871312;1983234;2016-07-06;1;1145;3;true
2484936023;1983234;2016-07-06;1;868;3;false
2487907693;1983234;2016-07-07;1;1017;3;false
2487191672;1983234;2016-07-07;1;1336;3;true
2487823099;1983234;2016-07-07;1;1295;3;true
2487373654;1983234;2016-07-07;1;1077;3;true
2487250513;1983234;2016-07-07;1;1140;3;false
2487443779;1983234;2016-07-07;1;1427;3;true
2498542424;1983234;2016-07-12;1;1292;3;false
2498634257;1983234;2016-07-12;1;1180;3;false
2503365698;1983234;2016-07-14;1;858;3;false
2503428644;1983234;2016-07-14;1;1064;3;false
2516066293;1983234;2016-07-20;2;1590;3;true
2516437272;1983234;2016-07-20;2;1415;3;false
2518561906;1983234;2016-07-21;2;1895;3;true
2518471287;1983234;2016-07-21;2;1945;3;true
2522165489;1983234;2016-07-23;1;1906;3;true
2522518741;1983234;2016-07-23;1;1137;3;false
2527452764;1983234;2016-07-25;2;1296;4;false
2527625642;1983234;2016-07-25;2;1016;3;false
2529891997;1983234;2016-07-26;2;687;3;false
2656918057;1983234;2016-09-20;1;1148;3;false
2656861720;1983234;2016-09-20;1;1166;3;true
2658594638;1983234;2016-09-21;1;1301;3;true
2658670835;1983234;2016-09-21;1;1423;3;true
2663002354;1983234;2016-09-23;1;1049;3;false
2668072792;1983234;2016-09-25;1;751;3;false
2668524323;1983234;2016-09-25;1;603;3;false
2670502591;1983234;2016-09-26;1;1236;3;true
2670106443;1983234;2016-09-26;1;1530;3;true
2670406990;1983234;2016-09-26;1;913;3;false
2670013584;1983234;2016-09-26;1;1184;3;true
2672222743;1983234;2016-09-27;1;1236;3;false
2672152921;1983234;2016-09-27;1;759;3;false
2676158637;1983234;2016-09-29;1;2082;3;true
2676216524;1983234;2016-09-29;1;1710;3;true
2687318626;1983234;2016-10-04;1;615;3;false
2687244722;1983234;2016-10-04;1;1040;3;false
2691797007;1983234;2016-10-06;1;1223;3;false
2691709901;1983234;2016-10-06;1;1493;3;true
2691626848;1983234;2016-10-06;1;768;3;false
2700523900;1983234;2016-10-10;1;1217;4;false
2700624368;1983234;2016-10-10;1;1244;4;true
2702585514;1983234;2016-10-11;1;1172;3;false
2702529360;1983234;2016-10-11;1;794;3;false
2704975615;1983234;2016-10-12;1;904;3;false
2705068081;1983234;2016-10-12;1;965;3;false
2715997946;1983234;2016-10-17;1;1123;3;true
2716078420;1983234;2016-10-17;1;945;3;false
2719973293;1983234;2016-10-19;1;1594;4;false
2719895980;1983234;2016-10-19;1;1066;4;false
2716349344;1983234;2016-10-17;2;867;3;true
2716457576;1983234;2016-10-17;2;1129;3;true
2718592440;1983234;2016-10-18;2;1266;3;true
2724704963;1983234;2016-10-21;2;616;3;false
2724541905;1983234;2016-10-21;2;1298;3;true
2724057651;1983234;2016-10-21;2;900;3;false
2723971993;1983234;2016-10-21;2;1549;3;true
2731015822;1983234;2016-10-24;1;846;3;false
